"id","resource","name","province","lat","lon","code"
"29124","http://it.dbpedia.org/resource/Dovadola","Dovadola","FC","44.1167","11.8833","D357"
"29126","http://it.dbpedia.org/resource/Acuto","Acuto","FR","41.7833","13.1833","A054"
"29127","http://it.dbpedia.org/resource/Galeata","Galeata","FC","44","11.9167","D867"
"29129","http://it.dbpedia.org/resource/Alatri","Alatri","FR","41.7168","13.3334","A123"
"29130","http://it.dbpedia.org/resource/Gatteo","Gatteo","FC","44.1","12.3833","D935"
"29131","http://it.dbpedia.org/resource/Longiano","Longiano","FC","44.0833","12.3333","E675"
"29132","http://it.dbpedia.org/resource/Meldola","Meldola","FC","44.1333","12.0667","F097"
"29133","http://it.dbpedia.org/resource/Edolo","Edolo","BS","46.1668","10.3168","D391"
"29134","http://it.dbpedia.org/resource/Mercato_Saraceno","Mercato Saraceno","FC","43.95","12.2","F139"
"29135","http://it.dbpedia.org/resource/Modigliana","Modigliana","FC","44.1667","11.8","F259"
"29136","http://it.dbpedia.org/resource/Montiano","Montiano","FC","44.0833","12.3","F668"
"29137","http://it.dbpedia.org/resource/Portico_e_San_Benedetto","Portico e San Benedetto","FC","44.0333","11.7833","G904"
"29140","http://it.dbpedia.org/resource/Rocca_San_Casciano","Rocca San Casciano","FC","44.0667","11.85","H437"
"29141","http://it.dbpedia.org/resource/Roncofreddo","Roncofreddo","FC","44.0423","12.3187","H542"
"29142","http://it.dbpedia.org/resource/San_Mauro_Pascoli","San Mauro Pascoli","FC","44.1","12.4167","I027"
"29145","http://it.dbpedia.org/resource/Alvito_(Italia)","Alvito ","FR","41.6833","13.7333","A244"
"29147","http://it.dbpedia.org/resource/Esine","Esine","BS","45.9168","10.25","D434"
"29148","http://it.dbpedia.org/resource/Sogliano_al_Rubicone","Sogliano al Rubicone","FC","44","12.3","I779"
"29150","http://it.dbpedia.org/resource/Verghereto","Verghereto","FC","43.8","11.9667","L764"
"29152","http://it.dbpedia.org/resource/Flero","Flero","BS","45.4835","10.1745","D634"
"29153","http://it.dbpedia.org/resource/Gambara","Gambara","BS","45.2562","10.2945","D891"
"29154","http://it.dbpedia.org/resource/Gardone_Riviera","Gardone Riviera","BS","45.6167","10.5667","D917"
"29156","http://it.dbpedia.org/resource/Amaseno","Amaseno","FR","41.4667","13.3333","A256"
"29157","http://it.dbpedia.org/resource/Gargnano","Gargnano","BS","45.6833","10.6667","D924"
"29158","http://it.dbpedia.org/resource/Gavardo","Gavardo","BS","45.5834","10.4334","D940"
"29159","http://it.dbpedia.org/resource/Bomporto","Bomporto","MO","44.7333","11.0333","A959"
"29161","http://it.dbpedia.org/resource/Camposanto","Camposanto","MO","44.7833","11.1333","B566"
"29164","http://it.dbpedia.org/resource/Castelvetro_di_Modena","Castelvetro di Modena","MO","44.5001","10.9335","C287"
"29165","http://it.dbpedia.org/resource/Cavezzo","Cavezzo","MO","44.8334","11.0333","C398"
"29166","http://it.dbpedia.org/resource/Gianico","Gianico","BS","45.8502","10.1668","E010"
"29168","http://it.dbpedia.org/resource/Finale_Emilia","Finale Emilia","MO","44.8333","11.2833","D599"
"29169","http://it.dbpedia.org/resource/Gottolengo","Gottolengo","BS","45.2928","10.2734","E116"
"29170","http://it.dbpedia.org/resource/Fiorano_Modenese","Fiorano Modenese","MO","44.5334","10.8167","D607"
"29172","http://it.dbpedia.org/resource/Formigine","Formigine","MO","44.5667","10.8335","D711"
"29173","http://it.dbpedia.org/resource/Frassinoro","Frassinoro","MO","44.2835","10.5667","D783"
"29174","http://it.dbpedia.org/resource/Guiglia","Guiglia","MO","44.4168","10.9501","E264"
"29175","http://it.dbpedia.org/resource/Lama_Mocogno","Lama Mocogno","MO","44.3","10.7333","E426"
"29177","http://it.dbpedia.org/resource/Maranello","Maranello","MO","44.5168","10.8502","E904"
"29178","http://it.dbpedia.org/resource/Marano_sul_Panaro","Marano sul Panaro","MO","44.4501","10.9667","E905"
"29179","http://it.dbpedia.org/resource/Medolla","Medolla","MO","44.85","11.0667","F087"
"29180","http://it.dbpedia.org/resource/Mirandola","Mirandola","MO","44.8834","11.0667","F240"
"29181","http://it.dbpedia.org/resource/Montecreto","Montecreto","MO","44.25","10.7167","F484"
"29182","http://it.dbpedia.org/resource/Idro","Idro","BS","45.7334","10.4668","E280"
"29183","http://it.dbpedia.org/resource/Montefiorino","Montefiorino","MO","44.35","10.6167","F503"
"29184","http://it.dbpedia.org/resource/Anagni","Anagni","FR","41.75","13.15","A269"
"29185","http://it.dbpedia.org/resource/Montese","Montese","MO","44.2667","10.9335","F642"
"29186","http://it.dbpedia.org/resource/Novi_di_Modena","Novi di Modena","MO","44.8833","10.9","F966"
"29187","http://it.dbpedia.org/resource/Palagano","Palagano","MO","44.3167","10.6335","G250"
"29188","http://it.dbpedia.org/resource/Pavullo_nel_Frignano","Pavullo nel Frignano","MO","44.3333","10.8333","G393"
"29189","http://it.dbpedia.org/resource/Pievepelago","Pievepelago","MO","44.2001","10.6167","G649"
"29190","http://it.dbpedia.org/resource/Polinago","Polinago","MO","44.35","10.7167","G789"
"29192","http://it.dbpedia.org/resource/Ravarino","Ravarino","MO","44.7167","11.1","H195"
"29193","http://it.dbpedia.org/resource/Incudine_(Italia)","Incudine ","BS","46.2167","10.3501","E297"
"29196","http://it.dbpedia.org/resource/San_Felice_sul_Panaro","San Felice sul Panaro","MO","44.8341","11.1334","H835"
"29199","http://it.dbpedia.org/resource/San_Possidonio_(Italia)","San Possidonio ","MO","44.8834","10.9835","I128"
"29200","http://it.dbpedia.org/resource/San_Prospero_(Italia)","San Prospero ","MO","44.7833","11.0167","I133"
"29204","http://it.dbpedia.org/resource/Zocca","Zocca","MO","44.3335","10.9834","M183"
"29205","http://it.dbpedia.org/resource/Aquino","Aquino","FR","41.5","13.7","A348"
"29206","http://it.dbpedia.org/resource/Isorella","Isorella","BS","45.3092","10.3233","E364"
"29207","http://it.dbpedia.org/resource/Lavenone","Lavenone","BS","45.7334","10.4334","E497"
"29210","http://it.dbpedia.org/resource/Limone_sul_Garda","Limone sul Garda","BS","45.8167","10.7833","E596"
"29211","http://it.dbpedia.org/resource/Lodrino_(Italia)","Lodrino ","BS","45.7167","10.2833","E652"
"29213","http://it.dbpedia.org/resource/Lonato_del_Garda","Lonato del Garda","BS","45.4657","10.4749","M312"
"29214","http://it.dbpedia.org/resource/Longhena","Longhena","BS","45.4333","10.0667","E673"
"29215","http://it.dbpedia.org/resource/Losine","Losine","BS","45.9833","10.3167","E698"
"29216","http://it.dbpedia.org/resource/Arce_(Italia)","Arce ","FR","41.5833","13.5833","A363"
"29217","http://it.dbpedia.org/resource/Arnara","Arnara","FR","41.5833","13.3833","A421"
"29218","http://it.dbpedia.org/resource/Lozio","Lozio","BS","45.9834","10.2501","E706"
"29220","http://it.dbpedia.org/resource/Maclodio","Maclodio","BS","45.4833","10.05","E787"
"29221","http://it.dbpedia.org/resource/Magasa","Magasa","BS","45.7667","10.6167","E800"
"29222","http://it.dbpedia.org/resource/Mairano","Mairano","BS","45.45","10.0833","E841"
"29223","http://it.dbpedia.org/resource/Malegno","Malegno","BS","45.95","10.2668","E851"
"29224","http://it.dbpedia.org/resource/Malonno","Malonno","BS","46.1167","10.3167","E865"
"29226","http://it.dbpedia.org/resource/Manerba_del_Garda","Manerba del Garda","BS","45.5335","10.55","E883"
"29228","http://it.dbpedia.org/resource/Marcheno","Marcheno","BS","45.7","10.2167","E928"
"29229","http://it.dbpedia.org/resource/Avegno","Avegno","GE","44.3823","9.15865","A506"
"29230","http://it.dbpedia.org/resource/Marmentino","Marmentino","BS","45.75","10.2833","E961"
"29231","http://it.dbpedia.org/resource/Marone_(Italia)","Marone ","BS","45.7333","10.1","E967"
"29232","http://it.dbpedia.org/resource/Mazzano","Mazzano","BS","45.5167","10.35","F063"
"29233","http://it.dbpedia.org/resource/Milzano","Milzano","BS","45.2667","10.1835","F216"
"29236","http://it.dbpedia.org/resource/Monte_Isola","Monte Isola","BS","45.7167","10.0833","F532"
"29237","http://it.dbpedia.org/resource/Monticelli_Brusati","Monticelli Brusati","BS","45.6333","10.1","F672"
"29238","http://it.dbpedia.org/resource/Montichiari","Montichiari","BS","45.4161","10.3917","F471"
"29239","http://it.dbpedia.org/resource/Montirone","Montirone","BS","45.4335","10.2168","F680"
"29240","http://it.dbpedia.org/resource/Mura_(Italia)","Mura ","BS","45.7167","10.35","F806"
"29241","http://it.dbpedia.org/resource/Muscoline","Muscoline","BS","45.5667","10.4667","F820"
"29242","http://it.dbpedia.org/resource/Nave_(Italia)","Nave ","BS","45.5834","10.2833","F851"
"29243","http://it.dbpedia.org/resource/Niardo","Niardo","BS","45.9668","10.3333","F884"
"29244","http://it.dbpedia.org/resource/Bargagli","Bargagli","GE","44.4445","9.08857","A658"
"29245","http://it.dbpedia.org/resource/Bogliasco","Bogliasco","GE","44.3782","9.06979","A922"
"29246","http://it.dbpedia.org/resource/Borzonasca","Borzonasca","GE","44.4221","9.38706","B067"
"29247","http://it.dbpedia.org/resource/Busalla","Busalla","GE","44.571","8.94534","B282"
"29248","http://it.dbpedia.org/resource/Nuvolera","Nuvolera","BS","45.5333","10.3667","F990"
"29249","http://it.dbpedia.org/resource/Camogli","Camogli","GE","44.3484","9.15576","B490"
"29250","http://it.dbpedia.org/resource/Campo_Ligure","Campo Ligure","GE","44.5381","8.69779","B538"
"29251","http://it.dbpedia.org/resource/Campomorone","Campomorone","GE","44.5069","8.8918","B551"
"29252","http://it.dbpedia.org/resource/Carasco","Carasco","GE","44.3517","9.34412","B726"
"29253","http://it.dbpedia.org/resource/Odolo","Odolo","BS","45.65","10.3833","G001"
"29254","http://it.dbpedia.org/resource/Casarza_Ligure","Casarza Ligure","GE","44.2747","9.45342","B939"
"29256","http://it.dbpedia.org/resource/Offlaga","Offlaga","BS","45.3833","10.1167","G006"
"29257","http://it.dbpedia.org/resource/Arpino","Arpino","FR","41.65","13.6167","A433"
"29258","http://it.dbpedia.org/resource/Casella_(Italia)","Casella ","GE","44.5348","8.99886","B956"
"29259","http://it.dbpedia.org/resource/Castiglione_Chiavarese","Castiglione Chiavarese","GE","44.2745","9.51364","C302"
"29260","http://it.dbpedia.org/resource/Atina","Atina","FR","41.6167","13.8","A486"
"29262","http://it.dbpedia.org/resource/Ausonia_(comune)","Ausonia ","FR","41.35","13.75","A502"
"29263","http://it.dbpedia.org/resource/Ceranesi","Ceranesi","GE","44.5084","8.88396","C481"
"29264","http://it.dbpedia.org/resource/Ome","Ome","BS","45.6333","10.1167","G061"
"29266","http://it.dbpedia.org/resource/Ono_San_Pietro","Ono San Pietro","BS","46.0167","10.3168","G074"
"29268","http://it.dbpedia.org/resource/Orzivecchi","Orzivecchi","BS","45.4167","9.96667","G150"
"29269","http://it.dbpedia.org/resource/Chiavari","Chiavari","GE","44.3164","9.32374","C621"
"29270","http://it.dbpedia.org/resource/Ospitaletto","Ospitaletto","BS","45.5501","10.0667","G170"
"29271","http://it.dbpedia.org/resource/Cicagna","Cicagna","GE","44.4085","9.23633","C673"
"29273","http://it.dbpedia.org/resource/Padenghe_sul_Garda","Padenghe sul Garda","BS","45.5001","10.5002","G213"
"29274","http://it.dbpedia.org/resource/Cogoleto","Cogoleto","GE","44.3896","8.64618","C823"
"29276","http://it.dbpedia.org/resource/Paisco_Loveno","Paisco Loveno","BS","46.0668","10.2834","G247"
"29277","http://it.dbpedia.org/resource/Cogorno","Cogorno","GE","44.3284","9.35238","C826"
"29279","http://it.dbpedia.org/resource/Paitone","Paitone","BS","45.55","10.4","G248"
"29280","http://it.dbpedia.org/resource/Palazzolo_sull'Oglio","Palazzolo sull'Oglio","BS","45.6","9.88333","G264"
"29282","http://it.dbpedia.org/resource/Paratico","Paratico","BS","45.6501","9.95003","G327"
"29283","http://it.dbpedia.org/resource/Coreglia_Ligure","Coreglia Ligure","GE","44.3919","9.26751","C995"
"29284","http://it.dbpedia.org/resource/Paspardo","Paspardo","BS","46.0168","10.3667","G354"
"29285","http://it.dbpedia.org/resource/Crocefieschi","Crocefieschi","GE","44.5846","9.02347","D175"
"29286","http://it.dbpedia.org/resource/Passirano","Passirano","BS","45.6","10.0667","G361"
"29287","http://it.dbpedia.org/resource/Davagna","Davagna","GE","44.4669","9.08986","D255"
"29289","http://it.dbpedia.org/resource/Fascia_(Italia)","Fascia ","GE","44.5659","9.2376","D509"
"29290","http://it.dbpedia.org/resource/Favale_di_Malvaro","Favale di Malvaro","GE","44.452","9.25791","D512"
"29291","http://it.dbpedia.org/resource/Pavone_del_Mella","Pavone del Mella","BS","45.3","10.2001","G391"
"29292","http://it.dbpedia.org/resource/Fontanigorda","Fontanigorda","GE","44.5466","9.30474","D677"
"29294","http://it.dbpedia.org/resource/Pertica_Alta","Pertica Alta","BS","45.75","10.35","G474"
"29295","http://it.dbpedia.org/resource/Pertica_Bassa","Pertica Bassa","BS","45.75","10.3667","G475"
"29296","http://it.dbpedia.org/resource/Pezzaze","Pezzaze","BS","45.7667","10.2333","G529"
"29298","http://it.dbpedia.org/resource/Pian_Camuno","Pian Camuno","BS","45.8334","10.15","G546"
"29299","http://it.dbpedia.org/resource/Piancogno","Piancogno","BS","45.9167","10.2168","G549"
"29301","http://it.dbpedia.org/resource/Pisogne","Pisogne","BS","45.8001","10.1001","G710"
"29302","http://it.dbpedia.org/resource/Polaveno","Polaveno","BS","45.65","10.1167","G779"
"29304","http://it.dbpedia.org/resource/Belmonte_Castello","Belmonte Castello","FR","41.5833","13.8167","A763"
"29305","http://it.dbpedia.org/resource/Polpenazze_del_Garda","Polpenazze del Garda","BS","45.5334","10.5001","G801"
"29306","http://it.dbpedia.org/resource/Boville_Ernica","Boville Ernica","FR","41.6334","13.474","A720"
"29307","http://it.dbpedia.org/resource/Broccostella","Broccostella","FR","41.7","13.6333","B195"
"29308","http://it.dbpedia.org/resource/Pompiano","Pompiano","BS","45.4333","9.98333","G815"
"29312","http://it.dbpedia.org/resource/Ponte_di_Legno","Ponte di Legno","BS","46.2501","10.5001","G844"
"29319","http://it.dbpedia.org/resource/Preseglie","Preseglie","BS","45.6667","10.4","H043"
"29321","http://it.dbpedia.org/resource/Prestine","Prestine","BS","45.9168","10.3001","H050"
"29322","http://it.dbpedia.org/resource/Prevalle","Prevalle","BS","45.55","10.4167","H055"
"29323","http://it.dbpedia.org/resource/Provaglio_d'Iseo","Provaglio d'Iseo","BS","45.6333","10.05","H078"
"29326","http://it.dbpedia.org/resource/Isola_del_Cantone","Isola del Cantone","GE","44.6461","8.95686","E341"
"29327","http://it.dbpedia.org/resource/Lavagna_(Italia)","Lavagna ","GE","44.3073","9.34488","E488"
"29328","http://it.dbpedia.org/resource/Provaglio_Val_Sabbia","Provaglio Val Sabbia","BS","45.6833","10.4333","H077"
"29330","http://it.dbpedia.org/resource/Lorsica","Lorsica","GE","44.4295","9.26786","E695"
"29331","http://it.dbpedia.org/resource/Puegnago_del_Garda","Puegnago del Garda","BS","45.5667","10.5001","H086"
"29332","http://it.dbpedia.org/resource/Lumarzo","Lumarzo","GE","44.4435","9.13724","E737"
"29333","http://it.dbpedia.org/resource/Quinzano_d'Oglio","Quinzano d'Oglio","BS","45.3167","9.98333","H140"
"29334","http://it.dbpedia.org/resource/Remedello","Remedello","BS","45.2668","10.3667","H230"
"29336","http://it.dbpedia.org/resource/Roccafranca","Roccafranca","BS","45.4667","9.91667","H410"
"29340","http://it.dbpedia.org/resource/Rodengo-Saiano","Rodengo-Saiano","BS","45.6","10.1167","H477"
"29341","http://it.dbpedia.org/resource/Mele_(Italia)","Mele ","GE","44.4455","8.74794","F098"
"29344","http://it.dbpedia.org/resource/Mezzanego","Mezzanego","GE","44.3837","9.37729","F173"
"29345","http://it.dbpedia.org/resource/Roè_Volciano","Roè Volciano","BS","45.6333","10.5","H484"
"29346","http://it.dbpedia.org/resource/Rudiano","Rudiano","BS","45.4833","9.88333","H630"
"29347","http://it.dbpedia.org/resource/Sabbio_Chiese","Sabbio Chiese","BS","45.65","10.4333","H650"
"29348","http://it.dbpedia.org/resource/Moconesi","Moconesi","GE","44.4198","9.21236","F256"
"29349","http://it.dbpedia.org/resource/Sale_Marasino","Sale Marasino","BS","45.7167","10.1167","H699"
"29352","http://it.dbpedia.org/resource/San_Gervasio_Bresciano","San Gervasio Bresciano","BS","45.3001","10.1335","H865"
"29354","http://it.dbpedia.org/resource/Montebruno","Montebruno","GE","44.526","9.24901","F445"
"29355","http://it.dbpedia.org/resource/Montoggio","Montoggio","GE","44.5151","9.04361","F682"
"29356","http://it.dbpedia.org/resource/San_Paolo_(Italia)","San Paolo ","BS","45.3667","10.0167","G407"
"29357","http://it.dbpedia.org/resource/Ne_(Italia)","Ne ","GE","44.3445","9.39855","F858"
"29358","http://it.dbpedia.org/resource/Neirone","Neirone","GE","44.4543","9.19086","F862"
"29359","http://it.dbpedia.org/resource/Orero","Orero","GE","44.4068","9.27415","G093"
"29360","http://it.dbpedia.org/resource/Pieve_Ligure","Pieve Ligure","GE","44.3748","9.0866","G646"
"29361","http://it.dbpedia.org/resource/Sarezzo","Sarezzo","BS","45.65","10.2","I433"
"29362","http://it.dbpedia.org/resource/Portofino","Portofino","GE","44.3042","9.20716","G913"
"29363","http://it.dbpedia.org/resource/Saviore_dell'Adamello","Saviore dell'Adamello","BS","46.0668","10.4","I476"
"29365","http://it.dbpedia.org/resource/Seniga","Seniga","BS","45.2334","10.1668","I607"
"29366","http://it.dbpedia.org/resource/Serle","Serle","BS","45.5667","10.3667","I631"
"29367","http://it.dbpedia.org/resource/Sirmione","Sirmione","BS","45.4667","10.6001","I633"
"29369","http://it.dbpedia.org/resource/Soiano_del_Lago","Soiano del Lago","BS","45.5167","10.5167","I782"
"29371","http://it.dbpedia.org/resource/Sonico","Sonico","BS","46.1502","10.35","I831"
"29372","http://it.dbpedia.org/resource/Sulzano","Sulzano","BS","45.6833","10.1","L002"
"29373","http://it.dbpedia.org/resource/Tavernole_sul_Mella","Tavernole sul Mella","BS","45.75","10.2333","C698"
"29375","http://it.dbpedia.org/resource/Tignale","Tignale","BS","45.7333","10.7167","L169"
"29376","http://it.dbpedia.org/resource/Torbole_Casaglia","Torbole Casaglia","BS","45.5167","10.1167","L210"
"29377","http://it.dbpedia.org/resource/Toscolano-Maderno","Toscolano-Maderno","BS","45.65","10.6167","L312"
"29380","http://it.dbpedia.org/resource/Propata","Propata","GE","44.5647","9.18488","H073"
"29383","http://it.dbpedia.org/resource/Recco","Recco","GE","44.3621","9.14347","H212"
"29384","http://it.dbpedia.org/resource/Rezzoaglio","Rezzoaglio","GE","44.5263","9.38665","H258"
"29385","http://it.dbpedia.org/resource/Ronco_Scrivia","Ronco Scrivia","GE","44.6082","8.95517","H536"
"29388","http://it.dbpedia.org/resource/Aglientu","Aglientu","OT","41.0833","9.11667","H848"
"29390","http://it.dbpedia.org/resource/Alà_dei_Sardi","Alà dei Sardi","OT","40.65","9.33333","A115"
"29392","http://it.dbpedia.org/resource/Anela","Anela","SS","40.4333","9.05","A287"
"29394","http://it.dbpedia.org/resource/Rossiglione_(Italia)","Rossiglione ","GE","44.5621","8.6704","H581"
"29397","http://it.dbpedia.org/resource/Badesi","Badesi","OT","40.9667","8.88333","M214"
"29398","http://it.dbpedia.org/resource/Benetutti","Benetutti","SS","40.45","9.16667","A781"
"29399","http://it.dbpedia.org/resource/Rovegno","Rovegno","GE","44.5759","9.27884","H599"
"29401","http://it.dbpedia.org/resource/Berchidda","Berchidda","OT","40.7833","9.16667","A789"
"29402","http://it.dbpedia.org/resource/Bessude","Bessude","SS","40.55","8.73333","A827"
"29403","http://it.dbpedia.org/resource/Bonnanaro","Bonnanaro","SS","40.5333","8.76667","A976"
"29404","http://it.dbpedia.org/resource/Bono_(Italia)","Bono ","SS","40.4167","9.03333","A977"
"29406","http://it.dbpedia.org/resource/Bortigiadas","Bortigiadas","OT","40.8834","9.03343","B063"
"29407","http://it.dbpedia.org/resource/Borutta","Borutta","SS","40.5167","8.75","B064"
"29409","http://it.dbpedia.org/resource/Buddusò","Buddusò","OT","40.5833","9.25","B246"
"29411","http://it.dbpedia.org/resource/Bulzi","Bulzi","SS","40.85","8.83333","B265"
"29413","http://it.dbpedia.org/resource/Calangianus","Calangianus","OT","40.9167","9.18345","B378"
"29420","http://it.dbpedia.org/resource/Campoli_Appennino","Campoli Appennino","FR","41.7333","13.6833","B543"
"29421","http://it.dbpedia.org/resource/Casalattico","Casalattico","FR","41.6167","13.7168","B862"
"29422","http://it.dbpedia.org/resource/Casalvieri","Casalvieri","FR","41.6333","13.7167","B919"
"29426","http://it.dbpedia.org/resource/Treviso_Bresciano","Treviso Bresciano","BS","45.7167","10.4667","L406"
"29427","http://it.dbpedia.org/resource/Urago_d'Oglio","Urago d'Oglio","BS","45.5167","9.86667","L494"
"29429","http://it.dbpedia.org/resource/Vallio_Terme","Vallio Terme","BS","45.6167","10.4","L626"
"29430","http://it.dbpedia.org/resource/Valvestino","Valvestino","BS","45.7667","10.6","L468"
"29432","http://it.dbpedia.org/resource/Verolanuova","Verolanuova","BS","45.3168","10.0668","L777"
"29433","http://it.dbpedia.org/resource/Verolavecchia","Verolavecchia","BS","45.3333","10.05","L778"
"29434","http://it.dbpedia.org/resource/Castelliri","Castelliri","FR","41.6833","13.55","C177"
"29435","http://it.dbpedia.org/resource/Vestone","Vestone","BS","45.7","10.4","L812"
"29436","http://it.dbpedia.org/resource/Vezza_d'Oglio","Vezza d'Oglio","BS","46.2334","10.3835","L816"
"29437","http://it.dbpedia.org/resource/Cargeghe","Cargeghe","SS","40.6667","8.61667","B772"
"29438","http://it.dbpedia.org/resource/Castelnuovo_Parano","Castelnuovo Parano","FR","41.3667","13.75","C223"
"29439","http://it.dbpedia.org/resource/Castelsardo","Castelsardo","SS","40.9001","8.70013","C272"
"29440","http://it.dbpedia.org/resource/Cheremule","Cheremule","SS","40.5","8.73333","C600"
"29441","http://it.dbpedia.org/resource/Villa_Carcina","Villa Carcina","BS","45.6333","10.2","L919"
"29443","http://it.dbpedia.org/resource/Codrongianos","Codrongianos","SS","40.6667","8.68333","C818"
"29444","http://it.dbpedia.org/resource/Villachiara","Villachiara","BS","45.35","9.93333","L923"
"29445","http://it.dbpedia.org/resource/Cossoine","Cossoine","SS","40.4333","8.71667","D100"
"29448","http://it.dbpedia.org/resource/Erula","Erula","SS","40.8","8.95","M292"
"29449","http://it.dbpedia.org/resource/Esporlatu","Esporlatu","SS","40.3833","8.98333","D441"
"29450","http://it.dbpedia.org/resource/Villanuova_sul_Clisi","Villanuova sul Clisi","BS","45.6","10.45","L995"
"29451","http://it.dbpedia.org/resource/Florinas","Florinas","SS","40.65","8.66667","D637"
"29452","http://it.dbpedia.org/resource/Giave","Giave","SS","40.45","8.75","E019"
"29453","http://it.dbpedia.org/resource/Vione","Vione","BS","46.2335","10.4335","M065"
"29454","http://it.dbpedia.org/resource/Golfo_Aranci","Golfo Aranci","OT","41","9.61667","M274"
"29455","http://it.dbpedia.org/resource/Visano","Visano","BS","45.3193","10.3734","M070"
"29456","http://it.dbpedia.org/resource/Illorai","Illorai","SS","40.35","9","E285"
"29458","http://it.dbpedia.org/resource/Ittireddu","Ittireddu","SS","40.55","8.9","E376"
"29461","http://it.dbpedia.org/resource/San_Colombano_Certenoli","San Colombano Certenoli","GE","44.3718","9.31162","H802"
"29462","http://it.dbpedia.org/resource/Zone","Zone","BS","45.7667","10.1167","M188"
"29463","http://it.dbpedia.org/resource/Laerru","Laerru","SS","40.8167","8.83333","E401"
"29465","http://it.dbpedia.org/resource/Sant'Olcese","Sant'Olcese","GE","44.4834","8.93523","I346"
"29466","http://it.dbpedia.org/resource/Luogosanto","Luogosanto","OT","41.05","9.2","E747"
"29468","http://it.dbpedia.org/resource/Mara_(Italia)","Mara ","SS","40.4167","8.63333","E902"
"29469","http://it.dbpedia.org/resource/Martis","Martis","SS","40.7833","8.81667","E992"
"29470","http://it.dbpedia.org/resource/Monteleone_Rocca_Doria","Monteleone Rocca Doria","SS","40.4667","8.56667","F542"
"29471","http://it.dbpedia.org/resource/Santa_Margherita_Ligure","Santa Margherita Ligure","GE","44.3349","9.21012","I225"
"29472","http://it.dbpedia.org/resource/Monti_(Italia)","Monti ","OT","40.8","9.33333","F667"
"29473","http://it.dbpedia.org/resource/Mores","Mores","SS","40.55","8.83333","F721"
"29475","http://it.dbpedia.org/resource/Nughedu_San_Nicolò","Nughedu San Nicolò","SS","40.5501","9.01672","F975"
"29477","http://it.dbpedia.org/resource/Nule","Nule","SS","40.4667","9.18333","F976"
"29478","http://it.dbpedia.org/resource/Nulvi","Nulvi","SS","40.7833","8.75","F977"
"29479","http://it.dbpedia.org/resource/Olmedo","Olmedo","SS","40.65","8.38333","G046"
"29480","http://it.dbpedia.org/resource/Oschiri","Oschiri","OT","40.7167","9.1","G153"
"29481","http://it.dbpedia.org/resource/Osilo","Osilo","SS","40.7333","8.66667","G156"
"29482","http://it.dbpedia.org/resource/Ossi","Ossi","SS","40.6833","8.58333","G178"
"29484","http://it.dbpedia.org/resource/Padria","Padria","SS","40.4","8.63333","G225"
"29485","http://it.dbpedia.org/resource/Savignone","Savignone","GE","44.5639","8.98865","I475"
"29487","http://it.dbpedia.org/resource/Palau_(Italia)","Palau ","OT","41.1833","9.38333","G258"
"29488","http://it.dbpedia.org/resource/Pattada","Pattada","SS","40.5668","9.1001","G376"
"29489","http://it.dbpedia.org/resource/Perfugas","Perfugas","SS","40.8333","8.88333","G450"
"29490","http://it.dbpedia.org/resource/Ploaghe","Ploaghe","SS","40.6667","8.75","G740"
"29491","http://it.dbpedia.org/resource/Sestri_Levante","Sestri Levante","GE","44.27","9.39324","I693"
"29492","http://it.dbpedia.org/resource/Porto_Torres","Porto Torres","SS","40.8334","8.40001","G924"
"29494","http://it.dbpedia.org/resource/Pozzomaggiore","Pozzomaggiore","SS","40.4","8.66667","G962"
"29495","http://it.dbpedia.org/resource/Putifigari","Putifigari","SS","40.5501","8.45011","H095"
"29496","http://it.dbpedia.org/resource/Romana","Romana","SS","40.4833","8.58333","H507"
"29497","http://it.dbpedia.org/resource/Sant'Antonio_di_Gallura","Sant'Antonio di Gallura","OT","41","9.3","M276"
"29498","http://it.dbpedia.org/resource/Santa_Maria_Coghinas","Santa Maria Coghinas","SS","40.9","8.86667","M284"
"29499","http://it.dbpedia.org/resource/Santa_Teresa_Gallura","Santa Teresa Gallura","OT","41.25","9.18333","I312"
"29500","http://it.dbpedia.org/resource/Sori","Sori","GE","44.3727","9.10423","I852"
"29501","http://it.dbpedia.org/resource/Sedini","Sedini","SS","40.85","8.81667","I565"
"29502","http://it.dbpedia.org/resource/Semestene","Semestene","SS","40.4","8.73333","I598"
"29503","http://it.dbpedia.org/resource/Sennori","Sennori","SS","40.7833","8.6","I614"
"29504","http://it.dbpedia.org/resource/Tiglieto","Tiglieto","GE","44.525","8.61981","L167"
"29505","http://it.dbpedia.org/resource/Siligo","Siligo","SS","40.5675","8.71774","I732"
"29506","http://it.dbpedia.org/resource/Sorso","Sorso","SS","40.8","8.56667","I863"
"29508","http://it.dbpedia.org/resource/Telti","Telti","OT","40.8833","9.35","L088"
"29509","http://it.dbpedia.org/resource/Tergu","Tergu","SS","40.8667","8.71667","M282"
"29511","http://it.dbpedia.org/resource/Tissi","Tissi","SS","40.6833","8.56667","L180"
"29512","http://it.dbpedia.org/resource/Torriglia","Torriglia","GE","44.5187","9.15798","L298"
"29513","http://it.dbpedia.org/resource/Torralba","Torralba","SS","40.5167","8.76667","L235"
"29514","http://it.dbpedia.org/resource/Trinità_d'Agultu_e_Vignola","Trinità d'Agultu e Vignola","OT","40.9833","8.91667","L428"
"29515","http://it.dbpedia.org/resource/Tula_(Italia)","Tula ","SS","40.7333","8.98333","L464"
